num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,booking_timing,total_addons,flight_time_category,is_long_flight,lead_x_duration
2,Internet,round_trip,63,36,8,Sun,CMBICN,South Korea,1,0,1,6.62,0,early,2,morning,0,417.06
1,Internet,round_trip,13,26,9,Fri,CMBICN,South Korea,0,0,1,6.62,0,medium,1,morning,0,86.06
1,Internet,round_trip,26,18,9,Thu,CMBICN,South Korea,1,0,0,6.62,0,medium,1,morning,0,172.12
1,Mobile,round_trip,47,18,2,Sun,CMBKIX,Japan,1,0,1,7.0,0,early,2,midnight,0,329.0
1,Mobile,round_trip,1,19,10,Fri,CMBKIX,Japan,1,0,1,7.0,0,late,2,morning,0,7.0
1,Internet,round_trip,22,26,6,Wed,CMBKIX,Japan,0,0,0,7.0,0,medium,0,morning,0,154.0
1,Internet,round_trip,6,86,3,Sat,CMBKIX,Japan,1,1,1,7.0,0,late,3,midnight,0,42.0
1,Mobile,round_trip,5,86,6,Mon,CMBKIX,Sri Lanka,1,0,0,7.0,0,late,1,morning,0,35.0
1,Internet,round_trip,34,26,0,Fri,CMBKIX,Japan,0,0,0,7.0,0,early,0,midnight,0,238.0
2,Internet,round_trip,55,20,6,Mon,CMBKIX,Japan,1,1,1,7.0,0,early,3,morning,0,385.0
1,Internet,round_trip,2,17,1,Thu,CMBKIX,Japan,1,1,1,7.0,0,late,3,midnight,0,14.0
1,Internet,round_trip,16,18,16,Fri,CMBKIX,Japan,1,1,0,7.0,0,medium,2,afternoon,0,112.0
1,Internet,round_trip,224,21,14,Sat,CMBKIX,Japan,1,0,1,7.0,0,early,2,afternoon,0,1568.0
1,Internet,round_trip,18,57,15,Mon,CMBKIX,Japan,1,0,1,7.0,0,medium,2,afternoon,0,126.0
2,Internet,round_trip,70,56,5,Sat,CMBKIX,Japan,1,0,1,7.0,0,early,2,morning,0,490.0
1,Internet,round_trip,157,19,11,Sun,CMBKIX,Japan,1,1,1,7.0,0,early,3,morning,0,1099.0
1,Mobile,round_trip,183,19,22,Sun,CMBKIX,Australia,1,0,1,7.0,0,early,2,evening,0,1281.0
2,Internet,round_trip,158,18,12,Mon,CMBKIX,Japan,0,0,0,7.0,0,early,0,afternoon,0,1106.0
2,Internet,round_trip,34,28,6,Fri,CMBMEL,Australia,1,1,1,8.83,0,early,3,morning,1,300.22
1,Internet,round_trip,60,28,10,Fri,CMBMEL,Australia,1,0,1,8.83,0,early,2,morning,1,529.8
1,Internet,round_trip,95,31,4,Thu,CMBMEL,Australia,0,0,1,8.83,0,early,1,midnight,1,838.85
1,Mobile,round_trip,7,89,1,Wed,CMBMEL,Australia,0,0,0,8.83,0,medium,0,midnight,1,61.81
2,Internet,round_trip,153,19,11,Sat,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,1350.99
2,Internet,round_trip,188,19,9,Mon,CMBMEL,Austria,1,0,1,8.83,0,early,2,morning,1,1660.04
1,Internet,round_trip,22,56,5,Tue,CMBMEL,Sri Lanka,1,1,1,8.83,0,medium,3,morning,1,194.26
1,Internet,round_trip,82,17,12,Tue,CMBMEL,Australia,1,0,0,8.83,0,early,1,afternoon,1,724.0600000000001
3,Internet,round_trip,300,27,3,Sun,CMBMEL,Australia,1,0,0,8.83,0,early,1,midnight,1,2649.0
1,Internet,round_trip,248,28,4,Wed,CMBMEL,Australia,1,0,1,8.83,0,early,2,midnight,1,2189.84
1,Internet,round_trip,17,17,1,Fri,CMBMEL,Australia,0,0,1,8.83,0,medium,1,midnight,1,150.11
2,Internet,round_trip,64,21,23,Wed,CMBMEL,Australia,1,0,1,8.83,0,early,2,evening,1,565.12
1,Internet,round_trip,70,19,10,Mon,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,618.1
2,Internet,round_trip,130,18,11,Fri,CMBMEL,Australia,0,1,0,8.83,0,early,1,morning,1,1147.9
1,Internet,round_trip,1,17,23,Wed,CMBMEL,Australia,1,1,1,8.83,0,late,3,evening,1,8.83
1,Internet,round_trip,2,77,7,Tue,CMBMEL,Australia,1,1,1,8.83,0,late,3,morning,1,17.66
2,Mobile,round_trip,151,28,23,Sun,CMBMEL,Australia,1,1,1,8.83,0,early,3,evening,1,1333.33
1,Internet,round_trip,134,24,4,Sun,CMBMEL,Australia,1,0,1,8.83,0,early,2,midnight,1,1183.22
3,Internet,round_trip,114,22,3,Tue,CMBMEL,Australia,1,0,0,8.83,0,early,1,midnight,1,1006.62
1,Internet,round_trip,0,153,15,Thu,CMBMEL,Sri Lanka,1,0,0,8.83,0,late,1,afternoon,1,0.0
2,Internet,round_trip,247,33,12,Fri,CMBMEL,Australia,1,1,0,8.83,0,early,2,afternoon,1,2181.01
1,Internet,round_trip,42,22,11,Fri,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,370.86
2,Internet,round_trip,221,32,8,Thu,CMBMEL,Australia,0,0,0,8.83,0,early,0,morning,1,1951.43
2,Internet,round_trip,39,32,12,Wed,CMBMEL,Australia,1,1,1,8.83,0,early,3,afternoon,1,344.37
2,Internet,round_trip,80,25,2,Sun,CMBMEL,Indonesia,1,0,1,8.83,0,early,2,midnight,1,706.4
1,Internet,round_trip,26,215,3,Wed,CMBMEL,Sri Lanka,1,1,1,8.83,0,medium,3,midnight,1,229.58
1,Internet,round_trip,11,86,2,Thu,CMBMEL,Australia,1,0,1,8.83,0,medium,2,midnight,1,97.13
1,Internet,round_trip,49,20,3,Fri,CMBMEL,Australia,0,0,0,8.83,0,early,0,midnight,1,432.67
2,Internet,round_trip,104,34,3,Sun,CMBMEL,Australia,1,1,1,8.83,0,early,3,midnight,1,918.32
1,Mobile,round_trip,5,119,21,Mon,CMBMEL,Australia,1,0,1,8.83,0,late,2,evening,1,44.15
2,Internet,round_trip,160,17,9,Wed,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,1412.8
4,Internet,round_trip,85,38,9,Mon,CMBMEL,Sri Lanka,1,1,1,8.83,0,early,3,morning,1,750.55
1,Internet,round_trip,23,18,8,Sun,CMBMEL,Australia,1,1,0,8.83,0,medium,2,morning,1,203.09
1,Internet,round_trip,124,30,14,Thu,CMBMEL,Australia,1,0,1,8.83,0,early,2,afternoon,1,1094.92
1,Internet,round_trip,14,37,13,Mon,CMBMEL,Australia,1,0,0,8.83,0,medium,1,afternoon,1,123.62
2,Mobile,round_trip,151,28,23,Sun,CMBMEL,Australia,1,1,1,8.83,0,early,3,evening,1,1333.33
3,Internet,round_trip,6,22,8,Wed,CMBMEL,Australia,0,1,1,8.83,0,late,2,morning,1,52.980000000000004
2,Internet,round_trip,99,21,6,Wed,CMBMEL,Australia,1,1,0,8.83,0,early,2,morning,1,874.17
1,Internet,round_trip,52,24,11,Sat,CMBMEL,Australia,1,1,1,8.83,0,early,3,morning,1,459.16
2,Internet,round_trip,47,59,13,Sat,CMBMEL,Australia,1,1,1,8.83,0,early,3,afternoon,1,415.01
2,Internet,round_trip,93,22,9,Wed,CMBMEL,Australia,0,0,0,8.83,0,early,0,morning,1,821.19
6,Internet,round_trip,353,22,19,Sat,CMBMEL,Australia,1,0,1,8.83,0,early,2,evening,1,3116.9900000000002
1,Internet,round_trip,53,352,12,Mon,CMBMEL,Australia,1,1,1,8.83,0,early,3,afternoon,1,467.99
2,Internet,round_trip,219,17,0,Sat,CMBMEL,Australia,0,1,1,8.83,0,early,2,midnight,1,1933.77
4,Internet,round_trip,9,35,1,Tue,CMBMEL,Australia,1,1,1,8.83,0,medium,3,midnight,1,79.47
1,Internet,round_trip,9,22,13,Thu,CMBMEL,Australia,1,1,1,8.83,0,medium,3,afternoon,1,79.47
1,Mobile,round_trip,42,34,6,Tue,CMBMEL,Australia,0,0,0,8.83,0,early,0,morning,1,370.86
1,Internet,round_trip,1,22,10,Thu,CMBMEL,Sri Lanka,0,0,1,8.83,0,late,1,morning,1,8.83
1,Internet,round_trip,124,29,6,Thu,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,1094.92
2,Internet,round_trip,126,18,9,Wed,CMBMEL,Australia,1,0,1,8.83,0,early,2,morning,1,1112.58
1,Internet,round_trip,35,28,8,Mon,CMBMEL,Australia,1,0,1,8.83,0,early,2,morning,1,309.05
1,Internet,round_trip,23,83,5,Fri,CMBMEL,Australia,0,0,1,8.83,0,medium,1,morning,1,203.09
1,Internet,round_trip,168,20,16,Sat,CMBMEL,Australia,0,0,0,8.83,0,early,0,afternoon,1,1483.44
1,Internet,round_trip,29,21,8,Wed,CMBMEL,Australia,1,0,1,8.83,0,medium,2,morning,1,256.07
1,Internet,round_trip,131,22,3,Mon,CMBMEL,Australia,1,0,1,8.83,0,early,2,midnight,1,1156.73
1,Internet,round_trip,18,21,10,Thu,CMBMEL,Australia,1,1,1,8.83,0,medium,3,morning,1,158.94
2,Internet,round_trip,17,18,10,Thu,CMBMEL,Australia,1,0,1,8.83,0,medium,2,morning,1,150.11
1,Internet,round_trip,424,23,2,Sat,CMBMEL,Australia,0,0,0,8.83,0,early,0,midnight,1,3743.92
1,Internet,round_trip,73,53,11,Wed,CMBMEL,Australia,0,0,1,8.83,0,early,1,morning,1,644.59
1,Internet,round_trip,14,56,0,Sat,CMBMEL,Australia,1,1,1,8.83,0,medium,3,midnight,1,123.62
1,Internet,round_trip,21,21,7,Sun,CMBMEL,United Kingdom,1,1,1,8.83,0,medium,3,morning,1,185.43
1,Internet,round_trip,17,18,20,Thu,CMBMEL,Australia,0,0,1,8.83,0,medium,1,evening,1,150.11
2,Internet,round_trip,58,37,0,Tue,CMBMEL,Australia,1,0,1,8.83,0,early,2,midnight,1,512.14
2,Mobile,round_trip,74,18,5,Sat,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,653.42
2,Internet,round_trip,52,22,9,Mon,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,459.16
1,Internet,round_trip,43,23,6,Thu,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,379.69
1,Internet,round_trip,5,20,8,Thu,CMBMEL,Australia,1,0,1,8.83,0,late,2,morning,1,44.15
1,Internet,round_trip,129,31,12,Sat,CMBMEL,Australia,1,0,1,8.83,0,early,2,afternoon,1,1139.07
1,Internet,round_trip,8,31,6,Sat,CMBMEL,Sri Lanka,1,0,1,8.83,0,medium,2,morning,1,70.64
1,Internet,round_trip,80,24,13,Wed,CMBMEL,Australia,1,0,0,8.83,1,early,1,afternoon,1,706.4
1,Internet,round_trip,5,31,9,Thu,CMBMEL,Australia,1,0,1,8.83,0,late,2,morning,1,44.15
1,Internet,round_trip,60,23,22,Sun,CMBMEL,Australia,1,1,1,8.83,0,early,3,evening,1,529.8
1,Internet,round_trip,5,29,9,Wed,CMBMEL,Australia,0,0,1,8.83,0,late,1,morning,1,44.15
1,Internet,round_trip,6,30,5,Wed,CMBMEL,Australia,0,0,0,8.83,0,late,0,morning,1,52.980000000000004
2,Internet,round_trip,14,25,1,Thu,CMBMEL,Australia,1,0,0,8.83,0,medium,1,midnight,1,123.62
1,Internet,round_trip,24,25,10,Mon,CMBMEL,Australia,0,0,0,8.83,0,medium,0,morning,1,211.92000000000002
1,Internet,round_trip,135,17,5,Thu,CMBMEL,Australia,1,1,1,8.83,0,early,3,morning,1,1192.05
1,Internet,round_trip,9,31,8,Tue,CMBMEL,Australia,1,1,1,8.83,0,medium,3,morning,1,79.47
1,Internet,round_trip,73,35,5,Mon,CMBMEL,Australia,1,0,0,8.83,1,early,1,morning,1,644.59
1,Internet,round_trip,97,17,10,Thu,CMBMEL,Australia,0,1,0,8.83,0,early,1,morning,1,856.51
1,Mobile,round_trip,16,81,12,Thu,CMBMEL,Australia,1,1,1,8.83,0,medium,3,afternoon,1,141.28
3,Internet,round_trip,77,17,5,Thu,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,679.91
1,Internet,round_trip,19,18,9,Thu,CMBMEL,Australia,1,0,1,8.83,0,medium,2,morning,1,167.77
1,Internet,round_trip,45,37,11,Fri,CMBMEL,Australia,0,0,0,8.83,0,early,0,morning,1,397.35
3,Internet,round_trip,65,20,7,Sun,CMBMEL,Australia,1,1,1,8.83,0,early,3,morning,1,573.95
1,Internet,round_trip,211,23,21,Sun,CMBMEL,Australia,1,0,1,8.83,0,early,2,evening,1,1863.13
2,Internet,round_trip,14,88,12,Wed,CMBMEL,Sri Lanka,1,1,1,8.83,0,medium,3,afternoon,1,123.62
1,Internet,round_trip,4,103,8,Mon,CMBMEL,Australia,0,0,1,8.83,0,late,1,morning,1,35.32
1,Internet,round_trip,30,21,10,Mon,CMBMEL,Australia,0,0,0,8.83,0,medium,0,morning,1,264.9
1,Internet,round_trip,102,36,11,Wed,CMBMEL,Australia,0,0,0,8.83,0,early,0,morning,1,900.66
2,Mobile,round_trip,151,28,23,Sun,CMBMEL,Australia,1,1,1,8.83,0,early,3,evening,1,1333.33
2,Internet,round_trip,185,28,0,Sun,CMBMEL,Australia,1,0,0,8.83,0,early,1,midnight,1,1633.55
1,Internet,round_trip,135,17,5,Thu,CMBMEL,Australia,1,1,1,8.83,0,early,3,morning,1,1192.05
2,Internet,round_trip,40,17,12,Wed,CMBMEL,Australia,1,1,1,8.83,0,early,3,afternoon,1,353.2
2,Internet,round_trip,214,56,8,Mon,CMBMEL,Australia,1,1,1,8.83,0,early,3,morning,1,1889.6200000000001
2,Internet,round_trip,227,24,9,Thu,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,2004.41
1,Internet,round_trip,17,20,7,Tue,CMBMEL,Australia,1,1,1,8.83,0,medium,3,morning,1,150.11
1,Internet,round_trip,8,30,5,Sat,CMBMEL,Australia,0,0,1,8.83,0,medium,1,morning,1,70.64
2,Internet,round_trip,168,48,23,Thu,CMBMEL,Australia,0,0,1,8.83,1,early,1,evening,1,1483.44
1,Internet,round_trip,9,39,10,Tue,CMBMEL,Australia,1,1,1,8.83,0,medium,3,morning,1,79.47
2,Internet,round_trip,275,18,1,Sat,CMBMEL,Australia,0,0,0,8.83,0,early,0,midnight,1,2428.25
2,Internet,round_trip,43,22,7,Thu,CMBMEL,Australia,0,1,0,8.83,0,early,1,morning,1,379.69
1,Internet,round_trip,107,30,10,Thu,CMBMEL,Australia,0,0,0,8.83,0,early,0,morning,1,944.8100000000001
1,Internet,round_trip,5,41,3,Wed,CMBMEL,Australia,1,0,1,8.83,0,late,2,midnight,1,44.15
1,Internet,round_trip,5,36,10,Fri,CMBMEL,Sri Lanka,1,1,0,8.83,0,late,2,morning,1,44.15
3,Internet,round_trip,8,49,2,Tue,CMBMEL,Sri Lanka,1,1,1,8.83,0,medium,3,midnight,1,70.64
1,Internet,round_trip,0,22,7,Fri,CMBMEL,Australia,1,0,1,8.83,0,late,2,morning,1,0.0
2,Internet,round_trip,147,19,7,Tue,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,1298.01
1,Internet,round_trip,221,22,7,Wed,CMBMEL,Australia,0,0,0,8.83,0,early,0,morning,1,1951.43
2,Mobile,round_trip,72,22,6,Sat,CMBMEL,Australia,1,1,1,8.83,0,early,3,morning,1,635.76
2,Internet,round_trip,200,17,1,Mon,CMBMEL,Australia,1,0,1,8.83,0,early,2,midnight,1,1766.0
2,Internet,round_trip,80,19,9,Sat,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,706.4
1,Internet,round_trip,77,17,0,Wed,CMBMEL,Australia,1,1,1,8.83,0,early,3,midnight,1,679.91
1,Internet,round_trip,48,18,9,Sun,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,423.84000000000003
2,Internet,round_trip,352,23,11,Mon,CMBMEL,Australia,0,1,0,8.83,0,early,1,morning,1,3108.16
2,Internet,round_trip,150,22,12,Tue,CMBMEL,Australia,1,1,1,8.83,0,early,3,afternoon,1,1324.5
4,Internet,round_trip,299,32,10,Thu,CMBMEL,Australia,1,0,1,8.83,0,early,2,morning,1,2640.17
2,Internet,round_trip,149,22,10,Sun,CMBMEL,Australia,1,1,1,8.83,0,early,3,morning,1,1315.67
1,Internet,round_trip,141,19,0,Wed,CMBMEL,Australia,1,1,1,8.83,0,early,3,midnight,1,1245.03
1,Internet,round_trip,129,21,11,Wed,CMBMEL,Australia,0,0,1,8.83,0,early,1,morning,1,1139.07
2,Internet,round_trip,21,30,9,Tue,CMBMEL,Australia,1,0,1,8.83,0,medium,2,morning,1,185.43
1,Internet,round_trip,70,21,14,Thu,CMBMEL,Australia,1,0,1,8.83,0,early,2,afternoon,1,618.1
2,Internet,round_trip,34,18,23,Wed,CMBMEL,Australia,1,0,1,8.83,0,early,2,evening,1,300.22
2,Mobile,round_trip,46,18,8,Sat,CMBMEL,Australia,1,0,1,8.83,0,early,2,morning,1,406.18
2,Internet,round_trip,34,19,11,Sun,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,300.22
1,Internet,round_trip,18,24,12,Sun,CMBMEL,Australia,1,1,0,8.83,0,medium,2,afternoon,1,158.94
2,Internet,round_trip,40,31,8,Tue,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,353.2
1,Internet,round_trip,28,19,4,Tue,CMBMEL,Australia,1,1,1,8.83,0,medium,3,midnight,1,247.24
2,Internet,round_trip,67,17,9,Mon,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,591.61
1,Internet,round_trip,57,27,9,Fri,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,503.31
4,Internet,round_trip,35,22,9,Mon,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,309.05
1,Internet,round_trip,48,20,8,Sun,CMBMEL,New Zealand,1,0,0,8.83,0,early,1,morning,1,423.84000000000003
1,Internet,round_trip,130,24,0,Tue,CMBMEL,Australia,1,0,0,8.83,0,early,1,midnight,1,1147.9
1,Internet,round_trip,125,19,9,Wed,CMBMEL,Australia,1,0,1,8.83,0,early,2,morning,1,1103.75
2,Internet,round_trip,23,90,7,Fri,CMBMEL,Sri Lanka,1,1,1,8.83,0,medium,3,morning,1,203.09
1,Internet,round_trip,49,18,6,Thu,CMBMEL,Australia,0,1,0,8.83,0,early,1,morning,1,432.67
1,Internet,round_trip,10,31,13,Sun,CMBMEL,Sri Lanka,0,0,0,8.83,0,medium,0,afternoon,1,88.3
1,Internet,round_trip,22,23,8,Sat,CMBMEL,Australia,1,0,0,8.83,0,medium,1,morning,1,194.26
1,Internet,round_trip,27,23,8,Mon,CMBMEL,Australia,1,0,1,8.83,0,medium,2,morning,1,238.41
2,Internet,round_trip,53,22,6,Sun,CMBMEL,Australia,1,1,0,8.83,0,early,2,morning,1,467.99
2,Internet,round_trip,83,22,8,Fri,CMBMEL,Australia,1,1,1,8.83,0,early,3,morning,1,732.89
2,Internet,round_trip,185,28,0,Sat,CMBMEL,Australia,1,0,1,8.83,0,early,2,midnight,1,1633.55
1,Internet,round_trip,6,63,8,Wed,CMBMEL,Australia,1,1,1,8.83,0,late,3,morning,1,52.980000000000004
1,Internet,round_trip,8,20,11,Tue,CMBMEL,Australia,1,0,1,8.83,0,medium,2,morning,1,70.64
1,Internet,round_trip,43,56,12,Sat,CMBMEL,Australia,0,0,1,8.83,0,early,1,afternoon,1,379.69
1,Internet,round_trip,7,62,0,Mon,CMBMEL,Australia,1,1,1,8.83,0,medium,3,midnight,1,61.81
1,Internet,round_trip,62,21,22,Wed,CMBMEL,Australia,1,1,1,8.83,0,early,3,evening,1,547.46
2,Internet,round_trip,214,19,11,Mon,CMBMEL,Australia,1,0,1,8.83,0,early,2,morning,1,1889.6200000000001
2,Internet,round_trip,82,22,9,Wed,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,724.0600000000001
1,Internet,round_trip,70,22,2,Fri,CMBMEL,Australia,1,1,1,8.83,0,early,3,midnight,1,618.1
2,Mobile,round_trip,151,28,23,Sun,CMBMEL,Australia,1,1,1,8.83,0,early,3,evening,1,1333.33
1,Internet,round_trip,115,31,0,Sat,CMBMEL,Australia,0,0,0,8.83,0,early,0,midnight,1,1015.45
1,Internet,round_trip,164,90,10,Mon,CMBMEL,Australia,0,0,1,8.83,0,early,1,morning,1,1448.1200000000001
1,Internet,round_trip,45,28,23,Sun,CMBMEL,Australia,1,0,1,8.83,0,early,2,evening,1,397.35
1,Internet,round_trip,10,38,14,Mon,CMBMEL,Sri Lanka,1,1,1,8.83,0,medium,3,afternoon,1,88.3
3,Internet,round_trip,71,17,11,Wed,CMBMEL,Australia,1,0,1,8.83,0,early,2,morning,1,626.93
2,Internet,round_trip,140,47,1,Wed,CMBMEL,Australia,1,1,1,8.83,0,early,3,midnight,1,1236.2
2,Internet,round_trip,22,25,10,Sat,CMBMEL,Australia,0,0,0,8.83,0,medium,0,morning,1,194.26
1,Internet,round_trip,28,17,1,Mon,CMBMEL,Australia,0,0,1,8.83,0,medium,1,midnight,1,247.24
2,Internet,round_trip,66,24,5,Mon,CMBMEL,Australia,1,0,1,8.83,0,early,2,morning,1,582.78
2,Internet,round_trip,180,30,10,Fri,CMBMEL,Australia,1,1,1,8.83,0,early,3,morning,1,1589.4
3,Internet,round_trip,134,31,4,Sat,CMBMEL,Australia,1,0,1,8.83,0,early,2,midnight,1,1183.22
1,Internet,round_trip,45,21,10,Mon,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,397.35
1,Internet,round_trip,57,30,2,Sun,CMBMEL,Australia,0,0,1,8.83,0,early,1,midnight,1,503.31
2,Internet,round_trip,105,17,10,Thu,CMBMEL,Australia,1,1,1,8.83,0,early,3,morning,1,927.15
1,Internet,round_trip,65,24,5,Sun,CMBMEL,New Zealand,0,0,1,8.83,0,early,1,morning,1,573.95
2,Internet,round_trip,169,22,6,Sat,CMBMEL,Sri Lanka,1,1,1,8.83,0,early,3,morning,1,1492.27
1,Internet,round_trip,62,19,9,Wed,CMBMEL,Australia,0,0,1,8.83,0,early,1,morning,1,547.46
2,Internet,round_trip,61,21,3,Fri,CMBMEL,Sri Lanka,1,1,1,8.83,0,early,3,midnight,1,538.63
2,Internet,round_trip,94,23,3,Fri,CMBMEL,Australia,1,0,1,8.83,0,early,2,midnight,1,830.02
2,Internet,round_trip,276,23,6,Tue,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,2437.08
1,Internet,round_trip,27,17,3,Fri,CMBMEL,Australia,1,0,0,8.83,0,medium,1,midnight,1,238.41
2,Internet,round_trip,160,30,5,Sat,CMBMEL,Australia,0,0,0,8.83,0,early,0,morning,1,1412.8
2,Internet,round_trip,57,17,7,Wed,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,503.31
2,Internet,round_trip,205,79,9,Tue,CMBMEL,Australia,1,1,1,8.83,0,early,3,morning,1,1810.15
1,Internet,round_trip,96,29,4,Thu,CMBMEL,Australia,1,1,1,8.83,0,early,3,midnight,1,847.6800000000001
1,Internet,round_trip,170,19,1,Mon,CMBMEL,Australia,1,1,1,8.83,0,early,3,midnight,1,1501.1
2,Internet,round_trip,207,38,1,Sat,CMBMEL,Australia,0,0,0,8.83,0,early,0,midnight,1,1827.81
1,Internet,round_trip,73,43,7,Fri,CMBMEL,Australia,0,0,1,8.83,0,early,1,morning,1,644.59
2,Internet,round_trip,57,17,3,Thu,CMBMEL,Australia,1,1,1,8.83,0,early,3,midnight,1,503.31
1,Internet,round_trip,61,22,11,Sun,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,538.63
2,Internet,round_trip,208,22,10,Fri,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,1836.64
1,Internet,round_trip,8,22,10,Sat,CMBMEL,Australia,1,0,1,8.83,0,medium,2,morning,1,70.64
3,Internet,round_trip,133,23,3,Tue,CMBMEL,Australia,1,0,1,8.83,0,early,2,midnight,1,1174.39
1,Internet,round_trip,63,17,12,Fri,CMBMEL,Australia,1,0,0,8.83,0,early,1,afternoon,1,556.29
2,Internet,round_trip,64,17,9,Wed,CMBMEL,Australia,1,0,1,8.83,0,early,2,morning,1,565.12
1,Internet,round_trip,37,23,4,Thu,CMBMEL,Australia,1,0,0,8.83,0,early,1,midnight,1,326.71
7,Internet,round_trip,355,19,16,Sun,CMBMEL,Australia,1,0,1,8.83,0,early,2,afternoon,1,3134.65
1,Internet,round_trip,92,21,12,Thu,CMBMEL,Australia,0,0,1,8.83,0,early,1,afternoon,1,812.36
2,Internet,round_trip,91,23,3,Sat,CMBMEL,Australia,1,0,0,8.83,0,early,1,midnight,1,803.53
2,Internet,round_trip,147,20,4,Sat,CMBMEL,Australia,1,1,0,8.83,0,early,2,midnight,1,1298.01
1,Internet,round_trip,70,18,11,Mon,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,618.1
2,Internet,round_trip,150,46,12,Thu,CMBMEL,Australia,0,0,0,8.83,0,early,0,afternoon,1,1324.5
1,Internet,round_trip,44,31,4,Sun,CMBMEL,Australia,1,1,1,8.83,0,early,3,midnight,1,388.52
1,Internet,round_trip,41,27,12,Wed,CMBMEL,Australia,1,1,1,8.83,0,early,3,afternoon,1,362.03000000000003
1,Internet,round_trip,120,23,2,Thu,CMBMEL,Australia,1,1,0,8.83,0,early,2,midnight,1,1059.6
2,Internet,round_trip,22,31,9,Wed,CMBMEL,Australia,1,1,1,8.83,0,medium,3,morning,1,194.26
2,Internet,round_trip,316,20,11,Sun,CMBMEL,Australia,0,0,0,8.83,0,early,0,morning,1,2790.28
2,Internet,round_trip,184,19,3,Sat,CMBMEL,Australia,1,0,0,8.83,0,early,1,midnight,1,1624.72
1,Internet,round_trip,249,43,0,Tue,CMBMEL,Australia,0,0,0,8.83,0,early,0,midnight,1,2198.67
1,Internet,round_trip,7,57,5,Fri,CMBMEL,Sri Lanka,1,1,1,8.83,0,medium,3,morning,1,61.81
2,Internet,round_trip,13,19,0,Sun,CMBMEL,Australia,1,1,1,8.83,0,medium,3,midnight,1,114.79
2,Internet,round_trip,82,22,0,Fri,CMBMEL,Australia,1,0,0,8.83,0,early,1,midnight,1,724.0600000000001
1,Internet,round_trip,71,17,6,Wed,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,626.93
1,Internet,round_trip,182,19,2,Wed,CMBMEL,Australia,1,1,1,8.83,0,early,3,midnight,1,1607.06
1,Internet,round_trip,222,20,9,Thu,CMBMEL,Australia,1,0,1,8.83,0,early,2,morning,1,1960.26
1,Internet,round_trip,91,17,2,Thu,CMBMEL,Australia,1,1,1,8.83,0,early,3,midnight,1,803.53
1,Internet,round_trip,27,17,1,Fri,CMBMEL,Australia,1,0,0,8.83,0,medium,1,midnight,1,238.41
2,Internet,round_trip,61,23,0,Tue,CMBMEL,Australia,1,0,1,8.83,0,early,2,midnight,1,538.63
1,Internet,round_trip,85,36,4,Tue,CMBMEL,Australia,0,1,1,8.83,0,early,2,midnight,1,750.55
1,Internet,round_trip,81,28,11,Tue,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,715.23
1,Internet,round_trip,135,21,7,Fri,CMBMEL,Australia,1,0,1,8.83,0,early,2,morning,1,1192.05
2,Mobile,round_trip,180,18,1,Mon,CMBMEL,Australia,1,0,1,8.83,0,early,2,midnight,1,1589.4
2,Internet,round_trip,137,29,10,Tue,CMBMEL,Australia,1,0,1,8.83,0,early,2,morning,1,1209.71
2,Internet,round_trip,126,17,11,Thu,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,1112.58
1,Mobile,round_trip,26,24,5,Sun,CMBMEL,Australia,1,0,0,8.83,0,medium,1,morning,1,229.58
1,Internet,round_trip,67,256,6,Sat,CMBMEL,Australia,1,0,0,8.83,0,early,1,morning,1,591.61
1,Internet,round_trip,113,32,23,Wed,CMBMEL,Australia,1,0,0,8.83,0,early,1,evening,1,997.79
